seller_,seller,make_,make,no
5375222,10925,Acura,20001,1
5375247,10927,Acura,20001,1
5375264,10928,Acura,20001,2
5375425,10941,Acura,20001,1
5375499,10946,Acura,20001,1
5375512,10947,Acura,20001,1
5375526,10951,Acura,20001,1
5375609,10956,Acura,20001,1
5375630,10960,Acura,20001,1
5375742,10981,Acura,20001,2
5376120,11014,Acura,20001,4
5376139,11020,Acura,20001,2
5376171,11024,Acura,20001,2
5376344,11050,Acura,20001,1
5376497,11061,Acura,20001,1
5376553,11071,Acura,20001,1
5376685,11079,Acura,20001,1
5376822,11096,Acura,20001,3
5376900,11105,Acura,20001,2
5376943,11112,Acura,20001,1
5376945,11113,Acura,20001,1
5377045,11133,Acura,20001,2
5377048,11135,Acura,20001,1
5377130,11154,Acura,20001,1
5377478,11217,Acura,20001,1
5377670,11241,Acura,20001,1
5377768,11252,Acura,20001,2
5377811,11278,Acura,20001,1
5377839,11287,Acura,20001,1
5377844,11292,Acura,20001,1
5377893,11324,Acura,20001,1
5378026,11342,Acura,20001,2
5378032,11345,Acura,20001,2
5378036,11346,Acura,20001,1
5378082,11349,Acura,20001,1
5378126,11356,Acura,20001,4
5378333,11394,Acura,20001,1
5378667,11422,Acura,20001,7
5378786,11433,Acura,20001,2
5378807,11437,Acura,20001,1
5378831,11447,Acura,20001,1
5378894,11456,Acura,20001,1
5379062,11469,Acura,20001,1
5379089,11475,Acura,20001,1
5379193,11488,Acura,20001,5
5379195,11489,Acura,20001,1
5379291,11503,Acura,20001,1
5379563,11551,Acura,20001,1
5379601,11558,Acura,20001,1
5379628,11563,Acura,20001,1
5379642,11568,Acura,20001,2
5379717,11574,Acura,20001,1
5379844,11589,Acura,20001,3
5380091,11632,Acura,20001,1
5380110,11636,Acura,20001,1
5380384,11667,Acura,20001,1
5380535,11679,Acura,20001,1
5380769,11695,Acura,20001,1
5380771,11697,Acura,20001,1
5381026,11720,Acura,20001,1
5381196,11733,Acura,20001,1
5381380,11748,Acura,20001,2
5381882,11809,Acura,20001,1
5381935,11815,Acura,20001,1
5382077,11841,Acura,20001,1
5382126,11853,Acura,20001,1
5382160,11856,Acura,20001,1
5382273,11873,Acura,20001,1
5382402,11891,Acura,20001,1
5382445,11892,Acura,20001,1
5382888,11941,Acura,20001,1
5383078,11971,Acura,20001,2
5383113,11978,Acura,20001,1
5383179,11987,Acura,20001,1
5383228,11995,Acura,20001,1
5383383,12024,Acura,20001,1
5383393,12027,Acura,20001,1
5383692,12045,Acura,20001,1
5383708,12047,Acura,20001,1
5383764,12061,Acura,20001,1
5383795,12064,Acura,20001,1
5383877,12080,Acura,20001,8
5383880,12081,Acura,20001,1
5383884,12082,Acura,20001,1
5383887,12083,Acura,20001,3
5383892,12086,Acura,20001,1
5384019,12122,Acura,20001,1
5384122,12140,Acura,20001,1
319,82,Alfa Romeo,20002,1
3309,416,Alfa Romeo,20002,1
10700,1044,Alfa Romeo,20002,2
12398,1139,Alfa Romeo,20002,1
14435,1343,Alfa Romeo,20002,1
14879,1404,Alfa Romeo,20002,1
15145,1415,Alfa Romeo,20002,1
15991,1490,Alfa Romeo,20002,2
25516,1980,Alfa Romeo,20002,1
25874,2051,Alfa Romeo,20002,1
26498,2112,Alfa Romeo,20002,1
106796,2908,Alfa Romeo,20002,1
108296,3054,Alfa Romeo,20002,1
110636,3233,Alfa Romeo,20002,1
113984,3412,Alfa Romeo,20002,1
148664,3574,Alfa Romeo,20002,2
149750,3695,Alfa Romeo,20002,1
150558,3818,Alfa Romeo,20002,1
159225,4900,Alfa Romeo,20002,3
173838,5223,Alfa Romeo,20002,1
178133,5402,Alfa Romeo,20002,1
178806,5452,Alfa Romeo,20002,2
185890,5992,Alfa Romeo,20002,1
191855,6434,Alfa Romeo,20002,1
193538,6544,Alfa Romeo,20002,3
193652,6548,Alfa Romeo,20002,1
198610,6959,Alfa Romeo,20002,1
204030,7420,Alfa Romeo,20002,1
204662,7467,Alfa Romeo,20002,1
204994,7486,Alfa Romeo,20002,1
205932,7554,Alfa Romeo,20002,2
210346,7860,Alfa Romeo,20002,1
210367,7861,Alfa Romeo,20002,1
211371,7917,Alfa Romeo,20002,1
2266659,8081,Alfa Romeo,20002,2
2479187,8356,Alfa Romeo,20002,1
5242676,8557,Alfa Romeo,20002,1
5249120,8859,Alfa Romeo,20002,1
5253846,9005,Alfa Romeo,20002,1
5257397,9071,Alfa Romeo,20002,1
5334741,9185,Alfa Romeo,20002,1
5348096,9425,Alfa Romeo,20002,1
5358010,9807,Alfa Romeo,20002,1
5362634,9872,Alfa Romeo,20002,3
5363642,9971,Alfa Romeo,20002,1
5364811,10089,Alfa Romeo,20002,1
5372100,10577,Alfa Romeo,20002,1
5373356,10727,Alfa Romeo,20002,1
5373555,10767,Alfa Romeo,20002,1
5378126,11356,Alfa Romeo,20002,1
2514597,8415,Am General,20003,1
2571,322,Aston Martin,20004,1
4711,587,Aston Martin,20004,1
9550,927,Aston Martin,20004,1
15704,1467,Aston Martin,20004,1
22993,1771,Aston Martin,20004,1
90407,2536,Aston Martin,20004,2
92460,2559,Aston Martin,20004,1
96161,2604,Aston Martin,20004,1
97806,2641,Aston Martin,20004,1
99552,2677,Aston Martin,20004,1
107803,2997,Aston Martin,20004,1
108296,3054,Aston Martin,20004,1
108925,3100,Aston Martin,20004,1
113984,3412,Aston Martin,20004,1
147058,3432,Aston Martin,20004,1
148652,3572,Aston Martin,20004,1
149359,3659,Aston Martin,20004,2
151520,3957,Aston Martin,20004,1
158948,4888,Aston Martin,20004,1
159596,4910,Aston Martin,20004,1
178142,5405,Aston Martin,20004,1
183885,5846,Aston Martin,20004,1
185513,5966,Aston Martin,20004,1
190556,6338,Aston Martin,20004,2
193652,6548,Aston Martin,20004,1
201144,7159,Aston Martin,20004,1
201736,7216,Aston Martin,20004,2
202105,7240,Aston Martin,20004,1
203284,7350,Aston Martin,20004,1
203350,7355,Aston Martin,20004,1
205149,7495,Aston Martin,20004,1
209201,7757,Aston Martin,20004,1
209545,7783,Aston Martin,20004,3
2261512,8073,Aston Martin,20004,1
5249487,8909,Aston Martin,20004,1
5250002,8931,Aston Martin,20004,1
5256008,9030,Aston Martin,20004,1
5256363,9049,Aston Martin,20004,1
5343632,9339,Aston Martin,20004,1
5364406,10056,Aston Martin,20004,1
5367526,10323,Aston Martin,20004,1
5368325,10389,Aston Martin,20004,1
5372368,10595,Aston Martin,20004,1
5376333,11046,Aston Martin,20004,1
5378163,11362,Aston Martin,20004,3
10,4,Audi,20005,1
61,16,Audi,20005,1
74,19,Audi,20005,1
108,26,Audi,20005,18
171,43,Audi,20005,1
210,55,Audi,20005,1
281,74,Audi,20005,1
323,83,Audi,20005,3
331,89,Audi,20005,1
398,110,Audi,20005,6
408,111,Audi,20005,1
532,132,Audi,20005,10
547,137,Audi,20005,1
552,138,Audi,20005,1
553,139,Audi,20005,1
595,149,Audi,20005,1
597,150,Audi,20005,1
681,167,Audi,20005,1
684,168,Audi,20005,1
703,170,Audi,20005,3
704,171,Audi,20005,1
705,172,Audi,20005,12
774,182,Audi,20005,1
786,184,Audi,20005,1
812,188,Audi,20005,1
823,191,Audi,20005,6
828,193,Audi,20005,1
929,206,Audi,20005,1
978,214,Audi,20005,2
1045,225,Audi,20005,1
1090,232,Audi,20005,2
1125,236,Audi,20005,1
1140,241,Audi,20005,5
2317,279,Audi,20005,1
2355,284,Audi,20005,1
2359,285,Audi,20005,1
2459,304,Audi,20005,1
2537,316,Audi,20005,1
2590,323,Audi,20005,1
2596,325,Audi,20005,1
2617,326,Audi,20005,1
2624,330,Audi,20005,1
2646,337,Audi,20005,10
2651,338,Audi,20005,5
2695,345,Audi,20005,1
2749,354,Audi,20005,8
2903,355,Audi,20005,1
2904,356,Audi,20005,1
2907,358,Audi,20005,1
2908,359,Audi,20005,1
3025,367,Audi,20005,1
3111,378,Audi,20005,2
3159,387,Audi,20005,6
3203,401,Audi,20005,1
3205,403,Audi,20005,13
3229,405,Audi,20005,1
3282,412,Audi,20005,1
3304,415,Audi,20005,1
3330,417,Audi,20005,1
3351,422,Audi,20005,1
3417,431,Audi,20005,1
3438,435,Audi,20005,1
3493,443,Audi,20005,1
3544,448,Audi,20005,1
3574,454,Audi,20005,1
3602,458,Audi,20005,1
3621,461,Audi,20005,1
3643,464,Audi,20005,1
3698,471,Audi,20005,3
3867,479,Audi,20005,1
3997,485,Audi,20005,1
4031,488,Audi,20005,1
4090,492,Audi,20005,1
4110,496,Audi,20005,1
4126,499,Audi,20005,1
4152,504,Audi,20005,1
4174,509,Audi,20005,1
4244,519,Audi,20005,5
4335,529,Audi,20005,3
4376,535,Audi,20005,1
4408,541,Audi,20005,1
4409,542,Audi,20005,1
4414,543,Audi,20005,6
4497,550,Audi,20005,5
4539,554,Audi,20005,1
4615,567,Audi,20005,1
4696,584,Audi,20005,3
4716,588,Audi,20005,6
4735,592,Audi,20005,1
4788,603,Audi,20005,1
4811,607,Audi,20005,1
4833,610,Audi,20005,1
4965,622,Audi,20005,1
5085,628,Audi,20005,1
5107,630,Audi,20005,1
5131,634,Audi,20005,1
5144,636,Audi,20005,1
5217,647,Audi,20005,5
5348,661,Audi,20005,1
5483,673,Audi,20005,1
5491,674,Audi,20005,1
5686,692,Audi,20005,1
5851,716,Audi,20005,1
5945,722,Audi,20005,1
6764,736,Audi,20005,2
6827,741,Audi,20005,1
7217,752,Audi,20005,1
7693,778,Audi,20005,1
7703,779,Audi,20005,4
7770,789,Audi,20005,1
7819,794,Audi,20005,1
7865,805,Audi,20005,1
7924,815,Audi,20005,1
7933,817,Audi,20005,1
8185,844,Audi,20005,1
8933,894,Audi,20005,1
9279,912,Audi,20005,1
9441,917,Audi,20005,1
9455,918,Audi,20005,5
9564,929,Audi,20005,2
9749,944,Audi,20005,1
9750,945,Audi,20005,1
9838,955,Audi,20005,1
9845,957,Audi,20005,1
9850,959,Audi,20005,1
10036,969,Audi,20005,1
10057,971,Audi,20005,1
10128,976,Audi,20005,4
10138,981,Audi,20005,1
10209,989,Audi,20005,1
10297,998,Audi,20005,2
10366,1000,Audi,20005,1
10375,1002,Audi,20005,6
10442,1007,Audi,20005,1
10480,1009,Audi,20005,1
10539,1021,Audi,20005,1
10553,1023,Audi,20005,1
10733,1050,Audi,20005,10
11348,1076,Audi,20005,1
11349,1077,Audi,20005,1
11569,1084,Audi,20005,1
11583,1085,Audi,20005,1
11772,1097,Audi,20005,1
11792,1101,Audi,20005,3
11804,1103,Audi,20005,1
11813,1105,Audi,20005,1
12027,1112,Audi,20005,1
12052,1118,Audi,20005,1
12061,1120,Audi,20005,1
12288,1128,Audi,20005,1
12385,1136,Audi,20005,1
12398,1139,Audi,20005,1
12559,1153,Audi,20005,1
12567,1155,Audi,20005,1
12649,1161,Audi,20005,2
12716,1167,Audi,20005,6
12739,1170,Audi,20005,1
13211,1201,Audi,20005,1
13276,1205,Audi,20005,1
13473,1230,Audi,20005,1
13733,1257,Audi,20005,1
13841,1273,Audi,20005,1
13919,1280,Audi,20005,1
14058,1287,Audi,20005,1
14078,1292,Audi,20005,1
14170,1302,Audi,20005,1
14181,1304,Audi,20005,1
14185,1307,Audi,20005,1
14195,1309,Audi,20005,4
14228,1315,Audi,20005,6
14229,1316,Audi,20005,1
14230,1317,Audi,20005,1
14263,1322,Audi,20005,1
14273,1325,Audi,20005,1
14280,1326,Audi,20005,1
14291,1329,Audi,20005,1
14363,1332,Audi,20005,1
14502,1351,Audi,20005,1
14548,1361,Audi,20005,2
14563,1365,Audi,20005,1
14598,1375,Audi,20005,2
14604,1379,Audi,20005,2
14935,1405,Audi,20005,1
15364,1433,Audi,20005,1
15398,1436,Audi,20005,1
15470,1446,Audi,20005,1
15737,1473,Audi,20005,4
15971,1485,Audi,20005,1
16124,1497,Audi,20005,1
16632,1505,Audi,20005,3
16797,1514,Audi,20005,1
17004,1541,Audi,20005,1
17951,1567,Audi,20005,1
18026,1569,Audi,20005,5
19459,1598,Audi,20005,1
19460,1599,Audi,20005,5
19471,1603,Audi,20005,1
19523,1607,Audi,20005,6
19528,1609,Audi,20005,1
19535,1611,Audi,20005,1
20584,1654,Audi,20005,3
20668,1661,Audi,20005,1
20772,1667,Audi,20005,1
21031,1679,Audi,20005,1
21430,1695,Audi,20005,1
22142,1707,Audi,20005,2
22207,1714,Audi,20005,3
22565,1747,Audi,20005,1
22701,1750,Audi,20005,1
22718,1753,Audi,20005,1
23017,1775,Audi,20005,19
23018,1776,Audi,20005,1
23024,1778,Audi,20005,1
23027,1781,Audi,20005,2
23032,1783,Audi,20005,2
23037,1784,Audi,20005,1
23050,1787,Audi,20005,9
23063,1793,Audi,20005,1
23084,1798,Audi,20005,1
23088,1800,Audi,20005,1
23090,1802,Audi,20005,1
23109,1805,Audi,20005,1
23127,1814,Audi,20005,1
23163,1817,Audi,20005,1
23569,1843,Audi,20005,2
23571,1844,Audi,20005,1
23664,1849,Audi,20005,2
23749,1857,Audi,20005,1
23928,1864,Audi,20005,3
23940,1866,Audi,20005,1
24133,1869,Audi,20005,2
24139,1873,Audi,20005,1
24738,1908,Audi,20005,1
24789,1910,Audi,20005,1
24832,1917,Audi,20005,2
24851,1919,Audi,20005,3
24855,1920,Audi,20005,1
25246,1947,Audi,20005,1
25410,1956,Audi,20005,1
25416,1957,Audi,20005,1
25432,1962,Audi,20005,1
25438,1964,Audi,20005,1
25484,1972,Audi,20005,1
25508,1976,Audi,20005,1
25519,1982,Audi,20005,1
25539,1986,Audi,20005,1
25556,1990,Audi,20005,1
25563,1991,Audi,20005,6
25615,2000,Audi,20005,1
25621,2002,Audi,20005,2
25641,2007,Audi,20005,7
25677,2015,Audi,20005,1
25682,2017,Audi,20005,1
25732,2025,Audi,20005,1
25744,2027,Audi,20005,16
25762,2033,Audi,20005,1
25790,2042,Audi,20005,6
25945,2057,Audi,20005,1
25950,2058,Audi,20005,1
26119,2072,Audi,20005,2
26136,2074,Audi,20005,3
26138,2075,Audi,20005,2
26183,2081,Audi,20005,1
26229,2083,Audi,20005,1
26271,2088,Audi,20005,1
26293,2093,Audi,20005,1
26355,2103,Audi,20005,1
26513,2115,Audi,20005,1
26517,2116,Audi,20005,1
26518,2117,Audi,20005,1
26550,2120,Audi,20005,1
26552,2121,Audi,20005,3
26595,2127,Audi,20005,1
26630,2134,Audi,20005,2
26780,2158,Audi,20005,1
26898,2161,Audi,20005,1
27253,2177,Audi,20005,1
80196,2199,Audi,20005,2
80207,2200,Audi,20005,1
80236,2206,Audi,20005,1
80284,2216,Audi,20005,6
80289,2218,Audi,20005,1
80410,2240,Audi,20005,1
80474,2253,Audi,20005,1
80682,2260,Audi,20005,1
80692,2261,Audi,20005,1
80801,2264,Audi,20005,4
81063,2279,Audi,20005,1
81567,2287,Audi,20005,1
81614,2288,Audi,20005,4
81622,2290,Audi,20005,21
81741,2291,Audi,20005,1
81778,2298,Audi,20005,1
81943,2300,Audi,20005,1
82005,2305,Audi,20005,18
82042,2306,Audi,20005,7
83544,2334,Audi,20005,1
83609,2335,Audi,20005,2
83624,2337,Audi,20005,4
83824,2350,Audi,20005,2
83846,2355,Audi,20005,2
84019,2359,Audi,20005,1
84049,2360,Audi,20005,1
84231,2363,Audi,20005,1
84950,2396,Audi,20005,2
85159,2399,Audi,20005,1
85487,2403,Audi,20005,1
85710,2409,Audi,20005,2
85804,2414,Audi,20005,11
85884,2415,Audi,20005,1
85964,2420,Audi,20005,4
87673,2438,Audi,20005,1
87676,2439,Audi,20005,1
87789,2442,Audi,20005,1
88120,2452,Audi,20005,5
88394,2468,Audi,20005,1
88719,2479,Audi,20005,1
88775,2483,Audi,20005,1
88957,2492,Audi,20005,6
89125,2501,Audi,20005,5
89182,2508,Audi,20005,1
89238,2509,Audi,20005,1
90380,2534,Audi,20005,1
90402,2535,Audi,20005,6
90409,2537,Audi,20005,4
91862,2554,Audi,20005,1
92400,2556,Audi,20005,1
92421,2557,Audi,20005,1
92423,2558,Audi,20005,1
92460,2559,Audi,20005,3
93160,2566,Audi,20005,1
93262,2567,Audi,20005,1
93401,2571,Audi,20005,1
93440,2572,Audi,20005,12
93981,2578,Audi,20005,1
93982,2579,Audi,20005,2
94561,2583,Audi,20005,12
94684,2586,Audi,20005,2
95101,2590,Audi,20005,1
95525,2593,Audi,20005,1
95562,2595,Audi,20005,1
95681,2598,Audi,20005,1
96142,2603,Audi,20005,1
96161,2604,Audi,20005,2
96341,2608,Audi,20005,2
96543,2609,Audi,20005,2
96601,2611,Audi,20005,1
96761,2614,Audi,20005,24
96883,2619,Audi,20005,3
97101,2622,Audi,20005,2
97361,2626,Audi,20005,5
97403,2628,Audi,20005,2
97405,2629,Audi,20005,1
97463,2632,Audi,20005,1
97603,2634,Audi,20005,1
97701,2638,Audi,20005,8
98023,2648,Audi,20005,2
98081,2649,Audi,20005,2
98462,2657,Audi,20005,2
98664,2662,Audi,20005,1
98741,2664,Audi,20005,1
98801,2665,Audi,20005,1
99103,2667,Audi,20005,1
99104,2668,Audi,20005,1
99223,2671,Audi,20005,1
99372,2675,Audi,20005,1
99634,2679,Audi,20005,1
99712,2681,Audi,20005,1
100431,2699,Audi,20005,1
101185,2716,Audi,20005,2
101186,2717,Audi,20005,1
101653,2724,Audi,20005,1
101811,2727,Audi,20005,4
102293,2733,Audi,20005,1
102696,2738,Audi,20005,1
102836,2741,Audi,20005,1
102936,2745,Audi,20005,1
103077,2747,Audi,20005,5
103256,2749,Audi,20005,1
103277,2750,Audi,20005,1
103383,2752,Audi,20005,7
103436,2755,Audi,20005,2
103659,2759,Audi,20005,4
103776,2762,Audi,20005,2
103845,2763,Audi,20005,5
103997,2771,Audi,20005,7
104061,2773,Audi,20005,1
104139,2774,Audi,20005,3
104181,2776,Audi,20005,1
104361,2784,Audi,20005,2
104525,2792,Audi,20005,3
104576,2795,Audi,20005,1
104622,2800,Audi,20005,1
104679,2803,Audi,20005,5
105056,2820,Audi,20005,1
105083,2824,Audi,20005,1
105348,2835,Audi,20005,1
105377,2837,Audi,20005,4
105416,2841,Audi,20005,1
105539,2845,Audi,20005,3
105717,2850,Audi,20005,2
105981,2860,Audi,20005,5
106320,2873,Audi,20005,1
106554,2887,Audi,20005,1
106619,2893,Audi,20005,1
106710,2899,Audi,20005,3
106806,2910,Audi,20005,2
106946,2922,Audi,20005,2
107000,2926,Audi,20005,1
107007,2928,Audi,20005,1
107011,2930,Audi,20005,7
107058,2933,Audi,20005,1
107092,2934,Audi,20005,1
107205,2940,Audi,20005,1
107244,2941,Audi,20005,2
107248,2943,Audi,20005,1
107433,2960,Audi,20005,8
107455,2962,Audi,20005,4
107538,2966,Audi,20005,1
107581,2972,Audi,20005,1
107606,2975,Audi,20005,1
107655,2983,Audi,20005,3
107675,2986,Audi,20005,1
107724,2988,Audi,20005,1
107772,2992,Audi,20005,1
107793,2995,Audi,20005,3
107797,2996,Audi,20005,1
107803,2997,Audi,20005,1
107830,3000,Audi,20005,1
107875,3008,Audi,20005,2
107881,3013,Audi,20005,1
108090,3039,Audi,20005,1
108105,3043,Audi,20005,1
108150,3044,Audi,20005,1
108215,3051,Audi,20005,1
108296,3054,Audi,20005,3
108304,3056,Audi,20005,1
108331,3057,Audi,20005,2
108363,3061,Audi,20005,1
108438,3065,Audi,20005,2
108478,3068,Audi,20005,1
108483,3069,Audi,20005,1
108489,3071,Audi,20005,4
108566,3076,Audi,20005,2
108597,3081,Audi,20005,1
108809,3093,Audi,20005,3
108839,3095,Audi,20005,1
108879,3097,Audi,20005,1
108918,3099,Audi,20005,4
108925,3100,Audi,20005,1
108933,3101,Audi,20005,2
109202,3136,Audi,20005,1
109241,3138,Audi,20005,1
109291,3140,Audi,20005,2
109298,3141,Audi,20005,2
109322,3145,Audi,20005,1
109355,3146,Audi,20005,2
109483,3151,Audi,20005,1
109498,3154,Audi,20005,1
109506,3155,Audi,20005,1
109518,3156,Audi,20005,1
109555,3164,Audi,20005,1
109559,3168,Audi,20005,1
109564,3170,Audi,20005,1
109772,3183,Audi,20005,2
109809,3184,Audi,20005,1
109841,3186,Audi,20005,2
109842,3187,Audi,20005,1
109843,3188,Audi,20005,1
109851,3190,Audi,20005,1
110094,3202,Audi,20005,1
110170,3204,Audi,20005,1
110255,3207,Audi,20005,1
110332,3210,Audi,20005,8
110370,3215,Audi,20005,2
110396,3217,Audi,20005,3
110425,3219,Audi,20005,2
110431,3220,Audi,20005,2
110636,3233,Audi,20005,1
110790,3240,Audi,20005,7
110800,3241,Audi,20005,1
111049,3249,Audi,20005,7
111071,3250,Audi,20005,1
111122,3254,Audi,20005,1
111158,3257,Audi,20005,2
111172,3259,Audi,20005,1
111450,3268,Audi,20005,2
111474,3270,Audi,20005,1
111629,3278,Audi,20005,2
111678,3279,Audi,20005,2
111695,3282,Audi,20005,2
111709,3284,Audi,20005,1
111841,3290,Audi,20005,3
111868,3292,Audi,20005,1
111966,3297,Audi,20005,2
112155,3305,Audi,20005,1
112246,3306,Audi,20005,1
112375,3315,Audi,20005,3
112391,3316,Audi,20005,1
112418,3317,Audi,20005,1
112455,3322,Audi,20005,3
112551,3327,Audi,20005,1
112707,3338,Audi,20005,1
112781,3343,Audi,20005,6
112835,3348,Audi,20005,1
113008,3356,Audi,20005,1
113236,3369,Audi,20005,2
113452,3379,Audi,20005,1
113510,3384,Audi,20005,1
113536,3395,Audi,20005,1
113755,3404,Audi,20005,5
113849,3409,Audi,20005,1
113984,3412,Audi,20005,7
114108,3418,Audi,20005,1
114170,3420,Audi,20005,2
144210,3422,Audi,20005,1
146936,3423,Audi,20005,3
146996,3426,Audi,20005,4
147058,3432,Audi,20005,1
147096,3436,Audi,20005,1
147415,3445,Audi,20005,15
147428,3449,Audi,20005,1
147485,3460,Audi,20005,1
147534,3470,Audi,20005,6
147555,3475,Audi,20005,4
147602,3482,Audi,20005,1
147623,3486,Audi,20005,1
147659,3491,Audi,20005,1
147662,3492,Audi,20005,4
147681,3495,Audi,20005,1
147823,3506,Audi,20005,1
147840,3508,Audi,20005,2
147878,3515,Audi,20005,1
147942,3532,Audi,20005,1
147946,3533,Audi,20005,1
148134,3551,Audi,20005,1
148804,3588,Audi,20005,1
148881,3596,Audi,20005,2
148885,3597,Audi,20005,6
148888,3599,Audi,20005,1
149029,3617,Audi,20005,1
149031,3618,Audi,20005,23
149168,3628,Audi,20005,1
149170,3629,Audi,20005,1
149208,3631,Audi,20005,1
149236,3634,Audi,20005,1
149238,3635,Audi,20005,1
149277,3642,Audi,20005,1
149280,3643,Audi,20005,1
149319,3650,Audi,20005,22
149320,3651,Audi,20005,1
149346,3654,Audi,20005,2
149914,3718,Audi,20005,1
149986,3730,Audi,20005,1
150050,3746,Audi,20005,1
150057,3747,Audi,20005,2
150063,3748,Audi,20005,9
150126,3757,Audi,20005,1
150302,3782,Audi,20005,2
150371,3790,Audi,20005,1
150373,3792,Audi,20005,1
150428,3802,Audi,20005,1
150448,3804,Audi,20005,2
150558,3818,Audi,20005,7
150561,3819,Audi,20005,1
150607,3828,Audi,20005,3
150643,3833,Audi,20005,3
150653,3834,Audi,20005,1
150669,3835,Audi,20005,2
150734,3843,Audi,20005,1
150740,3845,Audi,20005,2
150839,3857,Audi,20005,1
150989,3881,Audi,20005,1
151208,3907,Audi,20005,1
151308,3922,Audi,20005,1
151446,3945,Audi,20005,1
151516,3955,Audi,20005,1
151520,3957,Audi,20005,1
151525,3958,Audi,20005,1
152010,4025,Audi,20005,1
152026,4030,Audi,20005,1
152027,4031,Audi,20005,1
152324,4077,Audi,20005,1
152352,4081,Audi,20005,1
152419,4093,Audi,20005,1
152470,4109,Audi,20005,1
152506,4116,Audi,20005,1
